,masked_idx,masked_correct,entailment
3215,19,7,True
3216,5,5,False
3217,2,4,True
3218,10,7,False
3219,2,3,True
3220,11,4,False
3221,2,10,False
3222,15,5,False
3223,4,7,True
3224,4,4,False
3225,27,6,True
3226,6,7,False
3227,3,7,False
3228,2,7,False
3229,2,4,True
3230,2,4,True
3231,13,6,False
3232,3,6,True
3233,2,5,True
3234,20,6,True
3235,2,11,False
3236,37,7,False
3237,10,4,False
3238,23,8,True
3239,25,5,True
3240,7,7,True
3241,5,3,True
3242,3,14,False
3243,8,9,True
3244,2,4,True
3245,11,6,False
3246,2,4,True
3247,16,13,False
3248,9,4,True
3249,2,14,True
3250,4,4,False
3251,15,15,False
3252,19,8,False
3253,5,4,True
3254,2,7,False
3255,3,8,True
3256,4,9,False
3257,9,3,True
3258,2,6,False
3259,15,7,False
3260,3,13,False
3261,3,3,True
3262,24,3,False
3263,7,8,True
3264,4,4,True
3265,3,9,True
3266,7,3,True
3267,2,3,False
3268,2,7,True
3269,8,5,False
3270,5,10,False
3271,10,4,False
3272,2,11,True
3273,2,3,False
3274,10,3,True
3275,2,4,True
3276,4,3,True
3277,11,3,True
3278,22,4,False
3279,45,11,False
3280,6,8,False
3281,4,11,False
3282,31,9,False
3283,2,10,False
3284,3,3,False
3285,9,5,False
3286,3,15,False
3287,3,4,False
3288,13,15,False
3289,2,8,False
3290,4,5,True
3291,8,15,False
3292,3,5,False
3293,45,13,False
3294,2,4,True
3295,2,15,True
3296,11,5,False
3297,5,6,True
3298,2,7,True
3299,3,9,False
3300,31,7,True
3301,11,12,True
3302,11,11,True
3303,21,9,False
3304,9,14,False
3305,5,7,True
3306,7,3,True
3307,22,5,True
3308,16,14,False
3309,4,6,False
3310,5,6,False
3311,7,8,False
3312,10,11,False
3313,20,6,False
3314,4,4,False
3315,9,15,False
3316,2,14,True
3317,14,8,False
3318,4,3,True
3319,3,3,True
3320,3,7,True
3321,2,7,True
3322,5,15,False
3323,22,4,False
3324,21,6,True
3325,5,3,True
3326,2,7,True
3327,2,4,True
3328,13,7,False
3329,27,4,False
3330,4,7,False
3331,43,5,True
3332,2,4,True
3333,24,10,True
3334,34,15,False
3335,21,14,True
3336,3,3,True
3337,5,4,False
3338,2,15,False
3339,2,11,False
3340,2,4,True
3341,4,7,False
3342,6,4,True
3343,20,3,False
3344,11,7,True
3345,12,7,False
3346,10,7,False
3347,24,3,True
3348,14,13,False
3349,4,3,True
3350,8,5,True
3351,7,6,False
3352,7,4,True
3353,2,14,False
3354,2,3,True
3355,8,6,True
3356,6,8,True
3357,15,13,True
3358,2,4,True
3359,14,7,False
3360,10,4,True
3361,11,12,True
3362,9,7,True
3363,2,3,True
3364,21,13,True
3365,12,4,False
3366,15,4,True
3367,21,4,False
3368,11,5,True
3369,13,7,False
3370,3,14,True
3371,5,9,True
3372,2,7,True
3373,9,4,False
3374,12,3,True
3375,6,12,True
3376,6,3,True
3377,43,9,False
3378,14,8,True
3379,5,5,False
3380,12,4,True
3381,3,7,False
3382,22,13,True
3383,53,3,False
3384,2,5,False
3385,2,10,False
3386,4,9,True
3387,2,7,True
3388,8,4,False
3389,3,4,False
3390,28,8,True
3391,10,8,False
3392,3,6,True
3393,2,4,True
3394,10,6,False
3395,20,6,False
3396,6,8,True
3397,9,4,False
3398,2,11,False
3399,2,7,False
3400,31,5,False
3401,2,5,True
3402,12,4,True
3403,24,3,True
3404,2,14,False
3405,2,7,True
3406,4,9,True
3407,33,6,True
3408,8,7,False
3409,18,9,False
3410,7,14,False
3411,2,3,False
3412,3,3,True
3413,3,3,True
3414,2,3,True
3415,17,5,False
3416,2,4,True
3417,6,3,False
3418,13,5,True
3419,4,6,False
3420,3,3,True
3421,5,13,True
3422,2,3,False
3423,2,4,True
3424,3,5,True
3425,7,7,False
3426,2,12,False
3427,15,4,False
3428,4,4,True
3429,10,11,False
3430,9,3,True
3431,11,4,True
3432,16,3,True
3433,7,3,True
3434,35,7,False
3435,6,3,False
3436,8,7,False
3437,19,4,False
3438,23,6,False
3439,2,4,True
3440,5,3,True
3441,26,4,False
3442,6,10,False
3443,6,4,True
3444,3,4,False
3445,14,13,True
3446,5,10,True
3447,18,7,True
3448,2,3,False
3449,19,3,True
3450,2,4,True
3451,10,6,False
3452,3,7,False
3453,2,4,True
3454,8,6,False
3455,5,3,True
3456,5,7,True
3457,33,11,True
3458,3,8,True
3459,13,13,True
3460,9,3,True
3461,17,8,False
3462,4,3,True
3463,3,14,False
3464,9,12,False
3465,4,5,True
3466,2,4,True
3467,3,3,True
3468,3,4,False
3469,4,3,True
3470,3,3,True
3471,42,7,False
3472,7,11,False
3473,3,3,True
3474,3,4,False
3475,3,4,False
3476,11,8,False
3477,25,7,False
3478,14,6,False
3479,20,4,False
3480,2,3,True
3481,9,4,False
3482,3,4,False
3483,7,6,True
3484,23,8,True
3485,3,8,True
3486,12,7,False
3487,6,3,True
3488,7,4,False
3489,4,4,True
3490,20,7,True
3491,17,7,True
3492,14,3,False
3493,3,7,False
3494,10,6,True
3495,19,11,True
3496,4,3,False
3497,14,5,False
3498,3,4,True
3499,13,12,False
3500,12,3,True
3501,3,8,True
3502,8,5,True
3503,9,13,False
3504,13,12,True
3505,10,7,True
3506,25,8,False
3507,2,7,False
3508,17,7,False
3509,8,4,True
3510,3,3,True
3511,3,8,False
3512,5,11,False
3513,2,4,True
3514,11,4,False
3515,7,6,True
3516,5,11,True
3517,3,14,True
3518,12,7,True
3519,2,12,True
3520,3,10,False
3521,3,4,False
3522,10,8,False
3523,7,5,False
3524,3,6,False
3525,6,4,True
3526,16,3,False
3527,50,9,True
3528,2,4,True
3529,2,7,True
3530,3,4,True
3531,4,9,False
3532,3,4,True
3533,3,3,True
3534,8,4,False
3535,2,14,False
3536,19,4,False
3537,2,3,False
3538,4,3,False
3539,2,4,True
3540,5,5,False
3541,9,3,True
3542,3,3,True
3543,4,9,False
3544,6,5,True
3545,29,14,True
3546,23,14,True
3547,2,3,False
3548,7,12,False
3549,2,4,True
3550,6,12,True
3551,10,3,False
3552,2,5,False
3553,15,4,False
3554,10,5,True
3555,14,8,True
3556,19,4,False
3557,4,8,False
3558,2,3,False
3559,5,5,True
3560,7,6,True
3561,4,5,True
3562,12,4,True
3563,19,4,False
3564,5,7,False
3565,33,8,False
3566,2,3,True
3567,2,5,True
3568,9,3,False
3569,13,3,False
3570,7,13,True
3571,30,5,False
3572,2,4,True
3573,6,12,False
3574,3,14,False
3575,3,9,False
3576,2,5,True
3577,2,10,False
3578,20,12,False
3579,2,4,True
3580,29,15,True
3581,10,7,True
3582,6,14,False
3583,26,12,False
3584,6,8,False
3585,13,7,False
3586,2,9,True
3587,48,6,True
3588,3,3,True
3589,27,4,False
3590,8,3,True
3591,9,8,False
3592,2,5,True
3593,4,6,False
3594,2,3,False
3595,12,6,True
3596,15,11,False
3597,6,14,True
3598,3,15,False
3599,2,4,True
3600,44,14,False
3601,10,5,True
3602,22,6,False
3603,3,13,True
3604,4,3,False
3605,10,3,True
3606,27,6,True
3607,2,5,False
3608,5,9,True
3609,3,5,True
3610,7,10,False
3611,5,5,True
3612,21,14,False
3613,3,3,True
3614,4,8,True
3615,21,3,True
3616,21,6,False
3617,2,7,True
3618,3,7,False
3619,21,13,False
3620,7,3,True
3621,5,3,True
3622,6,9,True
3623,37,4,False
3624,24,7,False
3625,3,8,True
3626,4,7,False
3627,3,4,True
3628,3,4,True
3629,2,7,True
3630,3,5,True
3631,8,6,True
3632,2,4,True
3633,5,3,False
3634,2,8,False
3635,2,4,True
3636,6,3,True
3637,4,13,False
3638,10,4,False
3639,4,7,False
3640,5,4,False
3641,5,11,False
3642,2,4,True
3643,8,12,True
3644,20,4,True
3645,25,12,True
3646,19,4,True
3647,3,11,True
3648,15,8,False
3649,3,14,False
3650,30,5,True
3651,15,8,True
3652,2,12,False
3653,3,5,True
3654,9,9,True
3655,8,3,False
3656,9,3,True
3657,47,6,True
3658,11,10,False
3659,7,4,False
3660,3,4,False
3661,13,3,True
3662,2,3,True
3663,17,5,True
3664,2,6,False
3665,7,7,True
3666,11,7,True
3667,13,11,False
3668,2,8,False
3669,3,4,False
3670,28,3,True
3671,2,3,False
3672,41,4,False
3673,14,7,True
3674,4,7,False
3675,6,4,True
3676,3,10,False
3677,49,3,False
3678,8,6,True
3679,3,7,True
3680,2,4,True
3681,9,5,True
3682,26,7,True
3683,2,3,True
3684,11,4,True
3685,6,5,True
3686,14,4,False
3687,25,3,True
3688,23,3,True
3689,34,4,True
3690,5,12,False
3691,2,4,True
3692,8,11,True
3693,17,4,False
3694,2,7,False
3695,2,3,True
3696,57,3,True
3697,7,7,False
3698,11,8,True
3699,2,3,False
3700,7,3,True
3701,6,5,True
3702,7,13,False
3703,15,3,True
3704,3,4,False
3705,2,8,True
3706,21,4,True
3707,6,5,False
3708,7,9,False
3709,15,10,False
3710,4,3,True
3711,2,13,True
3712,4,4,False
3713,17,15,True
3714,3,12,False
3715,31,8,False
3716,19,8,True
3717,22,10,False
3718,2,3,False
3719,27,14,False
3720,2,4,True
3721,3,3,True
3722,3,7,True
3723,3,4,True
3724,3,3,True
3725,3,7,False
3726,2,4,True
3727,4,3,False
3728,6,13,False
3729,3,13,False
3730,3,4,False
3731,2,4,True
3732,2,12,True
3733,12,10,True
3734,3,5,False
3735,12,4,False
3736,24,5,True
3737,3,4,False
3738,2,3,False
3739,3,12,True
3740,4,4,True
3741,6,8,False
3742,29,11,False
3743,2,4,True
3744,4,11,False
3745,2,5,True
3746,3,7,False
3747,9,3,True
3748,2,3,False
3749,9,8,False
3750,19,4,False
3751,4,5,True
3752,7,5,True
3753,2,5,True
3754,7,11,True
3755,23,7,False
3756,4,5,True
3757,4,13,True
3758,15,14,False
3759,2,3,False
3760,9,4,False
3761,4,5,False
3762,12,5,True
3763,13,5,False
3764,15,7,False
3765,3,3,False
3766,16,3,True
3767,15,14,True
3768,6,12,True
3769,5,5,True
3770,27,6,True
3771,3,14,True
3772,5,4,False
3773,3,4,True
3774,13,5,True
3775,5,4,False
3776,3,10,False
3777,3,7,False
3778,8,7,True
3779,4,5,True
3780,2,6,True
3781,3,8,False
3782,3,3,True
3783,24,10,False
3784,7,7,True
3785,12,4,False
3786,15,4,True
3787,3,3,True
3788,19,7,False
3789,29,7,True
3790,5,13,True
3791,35,4,True
3792,4,7,False
3793,3,8,True
3794,48,7,True
3795,6,15,False
3796,24,11,True
3797,12,10,False
3798,14,8,False
3799,2,4,True
3800,7,8,False
3801,4,3,True
3802,2,3,False
3803,12,3,False
3804,6,13,True
3805,5,14,True
3806,6,14,True
3807,8,4,True
3808,14,6,True
3809,20,6,False
3810,22,3,True
3811,21,9,True
3812,7,6,False
3813,6,10,False
3814,14,4,True
3815,3,12,True
3816,6,4,True
3817,3,9,False
3818,3,9,False
3819,5,7,True
3820,3,4,False
3821,7,3,False
3822,4,5,True
3823,3,3,True
3824,4,8,False
3825,3,3,True
3826,2,7,False
3827,2,4,True
3828,7,6,False
3829,4,15,False
3830,2,8,True
3831,2,4,True
3832,40,8,True
3833,17,10,True
3834,8,3,True
3835,7,8,False
3836,5,4,True
3837,15,10,False
3838,2,14,True
3839,4,14,False
3840,9,6,False
3841,6,10,False
3842,20,5,False
3843,11,8,False
3844,19,11,True
3845,8,8,False
3846,5,3,True
3847,27,15,True
3848,4,7,False
3849,2,8,True
3850,2,11,True
3851,4,4,False
3852,2,11,False
3853,3,3,True
3854,7,7,True
3855,13,8,False
3856,4,3,False
3857,5,15,False
3858,6,3,True
3859,60,3,False
3860,5,4,True
3861,35,7,True
3862,6,12,True
3863,3,4,False
3864,3,10,True
3865,14,3,False
3866,2,11,False
3867,27,6,False
3868,25,6,False
3869,2,4,True
3870,12,12,False
3871,6,9,False
3872,25,9,False
3873,13,14,False
3874,4,5,False
3875,2,4,True
3876,3,4,True
3877,39,5,True
3878,24,5,False
3879,3,4,True
3880,2,4,True
3881,29,4,False
3882,20,12,True
3883,6,9,False
3884,24,13,False
3885,2,12,False
3886,8,4,True
3887,13,9,True
3888,24,4,True
3889,51,8,True
3890,12,4,True
3891,3,15,True
3892,3,4,True
3893,10,12,False
3894,2,3,True
3895,7,7,False
3896,2,3,False
3897,3,10,True
3898,4,9,True
3899,16,8,False
3900,13,9,False
3901,63,4,False
3902,7,8,True
3903,3,9,False
3904,11,3,True
3905,3,3,False
3906,4,14,True
3907,23,8,True
3908,3,3,True
3909,31,3,False
3910,2,8,True
3911,2,4,True
3912,4,3,False
3913,24,8,True
3914,20,5,True
3915,6,14,True
3916,17,9,False
3917,5,4,True
3918,3,3,True
3919,6,12,True
3920,3,3,True
3921,3,3,True
3922,2,9,False
3923,15,6,False
3924,13,8,False
3925,44,13,False
3926,6,4,False
3927,23,5,False
3928,9,8,True
3929,8,3,False
3930,10,14,False
3931,3,4,True
3932,17,10,True
3933,8,4,True
3934,5,7,True
3935,3,4,False
3936,9,13,True
3937,9,3,True
3938,2,4,True
3939,18,3,True
3940,3,4,False
3941,11,15,False
3942,3,4,False
3943,8,6,False
3944,4,5,True
3945,10,7,True
3946,30,10,False
3947,3,3,False
3948,41,4,True
3949,8,3,False
3950,12,6,False
3951,2,15,False
3952,5,7,False
3953,3,3,True
3954,6,12,True
3955,3,9,True
3956,3,6,True
3957,3,7,False
3958,36,6,False
3959,7,3,True
3960,24,6,True
3961,5,7,True
3962,2,3,False
3963,3,4,False
3964,4,8,True
3965,39,15,True
3966,7,3,True
3967,5,14,False
3968,8,4,False
3969,4,4,True
3970,10,3,True
3971,3,6,True
3972,4,4,True
3973,2,4,True
3974,14,13,False
3975,4,3,False
3976,14,3,False
3977,6,6,False
3978,5,3,True
3979,3,3,False
3980,4,8,False
3981,41,3,False
3982,6,4,True
3983,2,5,True
3984,3,4,True
3985,35,5,False
3986,13,7,False
3987,12,8,True
3988,5,3,False
3989,36,8,True
3990,12,3,True
3991,3,3,True
3992,3,3,True
3993,9,13,True
3994,17,4,False
3995,3,4,False
3996,9,11,False
3997,2,10,True
3998,5,14,True
3999,16,7,False
4000,6,6,True
4001,30,4,True
4002,22,9,False
4003,3,11,False
4004,10,7,False
4005,4,3,False
4006,4,3,True
4007,10,6,True
4008,11,3,True
4009,2,3,False
4010,12,4,True
4011,10,8,True
4012,15,4,False
4013,25,3,True
4014,2,3,True
4015,13,12,True
4016,29,7,True
4017,2,4,True
4018,2,3,False
4019,5,13,True
4020,3,4,False
4021,3,4,False
4022,5,3,True
4023,5,4,True
4024,22,3,False
4025,2,5,True
4026,14,8,True
4027,3,12,False
4028,17,5,False
4029,11,10,True
4030,2,10,False
4031,5,3,True
4032,8,14,False
4033,5,5,False
4034,3,5,False
4035,3,4,False
4036,3,3,True
4037,2,6,False
4038,13,13,False
4039,3,4,True
4040,2,3,False
4041,14,6,False
4042,18,6,False
4043,5,7,False
4044,2,5,True
4045,7,6,True
4046,3,7,False
4047,3,3,False
4048,8,5,False
4049,3,3,True
4050,8,4,True
4051,3,8,True
4052,13,7,False
4053,3,13,False
4054,2,3,True
4055,37,7,False
4056,8,7,True
4057,4,12,True
4058,2,14,True
4059,4,4,True
4060,3,3,True
4061,39,3,True
4062,14,5,False
4063,2,3,False
4064,5,7,True
4065,17,15,True
4066,10,14,False
4067,8,4,True
4068,3,3,False
4069,2,4,True
4070,14,8,False
4071,2,7,True
4072,10,5,False
4073,2,5,True
4074,16,5,False
4075,21,5,False
4076,3,5,True
4077,3,5,False
4078,4,3,True
4079,2,15,False
4080,2,12,True
4081,3,6,False
4082,11,5,False
4083,28,10,True
4084,6,3,True
4085,3,13,False
4086,38,14,True
4087,6,6,True
4088,2,3,False
4089,20,3,True
4090,8,3,True
4091,3,3,True
4092,11,10,False
4093,25,9,False
4094,8,7,False
4095,6,7,True
4096,42,13,True
4097,2,6,True
4098,3,3,True
4099,15,4,False
4100,8,15,False
4101,2,3,False
4102,29,13,True
4103,10,5,False
4104,7,15,False
4105,3,10,False
4106,9,4,True
4107,17,4,True
4108,2,7,False
4109,2,4,True
4110,6,13,True
4111,10,4,True
4112,14,15,False
4113,2,3,False
4114,4,4,True
4115,2,11,False
4116,8,4,True
4117,15,3,True
4118,3,15,False
4119,38,8,False
4120,29,4,False
4121,3,3,True
4122,7,7,True
4123,35,4,False
4124,3,7,False
4125,18,7,False
4126,5,4,False
4127,2,6,False
4128,6,4,False
4129,3,8,True
4130,2,3,False
4131,17,7,False
4132,55,15,False
4133,12,4,True
4134,77,9,False
4135,5,14,True
4136,2,3,False
4137,2,7,False
4138,37,13,True
4139,2,13,False
4140,4,8,True
4141,4,11,True
4142,8,7,False
4143,4,5,False
4144,33,8,False
4145,13,4,False
4146,2,8,False
4147,2,5,False
4148,3,8,True
4149,2,5,True
4150,8,7,True
4151,8,11,True
4152,26,3,False
4153,4,3,True
4154,50,7,False
4155,19,7,True
4156,4,15,True
4157,3,4,False
4158,4,7,False
4159,3,6,True
4160,3,3,True
4161,3,4,True
4162,9,13,True
4163,2,3,True
4164,7,6,False
4165,8,6,False
4166,4,3,True
4167,12,6,False
4168,3,5,True
4169,9,4,True
4170,2,14,False
4171,3,3,True
4172,4,5,True
4173,4,12,False
4174,12,12,True
4175,5,13,False
4176,8,8,True
4177,2,3,True
4178,5,3,True
4179,2,11,False
4180,6,5,True
4181,12,7,True
4182,3,5,True
4183,11,4,True
4184,8,6,False
4185,8,8,False
4186,20,5,True
4187,3,12,False
4188,28,4,False
4189,16,12,True
4190,2,3,True
4191,3,3,True
4192,19,8,False
4193,3,3,True
4194,3,10,True
4195,10,8,True
4196,48,9,False
4197,6,8,False
4198,15,12,False
4199,11,14,False
4200,12,6,False
4201,20,6,True
4202,4,3,True
4203,2,7,True
4204,51,5,False
4205,12,7,False
4206,3,14,True
4207,2,6,False
4208,3,4,False
4209,3,4,False
4210,34,8,True
4211,12,8,False
4212,12,14,False
4213,5,4,True
4214,6,3,True
4215,27,9,True
4216,3,3,True
4217,7,3,False
4218,54,8,False
4219,7,5,True
4220,2,4,True
4221,5,7,True
4222,2,4,True
4223,13,5,True
4224,3,3,True
4225,56,5,False
4226,2,7,True
4227,10,14,True
4228,5,6,False
4229,22,5,False
4230,11,5,True
4231,49,11,True
4232,3,7,True
4233,7,3,True
4234,3,7,True
4235,15,4,True
4236,7,7,True
4237,14,4,True
4238,7,9,False
4239,10,12,True
4240,13,10,True
4241,2,11,False
4242,23,8,True
4243,3,3,True
4244,7,3,True
4245,6,10,False
4246,48,11,False
4247,3,4,False
4248,11,4,False
4249,3,7,False
4250,3,4,False
4251,5,5,False
4252,15,4,True
4253,6,14,False
4254,41,7,False
4255,3,13,True
4256,4,4,True
4257,5,7,False
4258,2,8,True
4259,9,15,False
4260,27,3,False
4261,2,4,True
4262,20,4,True
4263,14,15,False
4264,5,4,False
4265,3,3,True
4266,11,3,False
4267,11,3,False
4268,6,4,True
4269,5,3,True
4270,2,7,False
4271,4,5,False
4272,2,7,True
4273,7,4,True
4274,3,3,True
4275,3,4,False
4276,6,8,False
4277,6,3,False
4278,9,11,True
4279,4,7,True
4280,25,6,True
4281,12,3,True
4282,3,4,False
4283,3,5,True
4284,7,3,True
4285,2,4,True
4286,7,3,True
4287,4,4,True
4288,2,4,True
4289,10,3,False
4290,3,4,False
4291,6,6,False
4292,57,4,False
4293,10,5,True
4294,14,6,False
4295,16,12,True
4296,4,4,True
4297,8,7,False
4298,3,10,True
4299,3,7,True
4300,26,3,True
4301,2,3,False
4302,28,6,False
4303,3,3,True
4304,18,5,True
4305,6,12,True
4306,2,3,True
4307,7,7,False
4308,2,4,True
4309,5,3,True
4310,10,13,False
4311,22,12,False
4312,8,4,True
4313,12,15,True
4314,7,6,True
4315,5,7,False
4316,7,11,True
4317,4,4,True
4318,3,15,True
4319,5,3,True
4320,4,8,False
4321,7,5,False
4322,6,5,True
4323,4,3,True
4324,4,9,True
4325,6,3,True
4326,3,7,True
4327,3,8,False
4328,3,7,True
4329,14,12,False
4330,6,7,False
4331,3,13,True
4332,4,5,False
4333,10,8,False
4334,25,13,True
4335,13,3,False
4336,3,11,True
4337,3,4,False
4338,24,3,False
4339,3,3,True
4340,44,14,True
4341,2,8,False
4342,34,3,False
4343,22,11,True
4344,6,4,True
4345,47,3,False
4346,7,7,True
4347,2,10,True
4348,6,3,True
4349,32,13,False
4350,34,7,True
4351,19,11,True
4352,4,3,True
4353,2,3,False
4354,13,3,False
4355,2,5,True
4356,6,4,False
4357,8,5,True
4358,3,5,False
4359,34,8,True
4360,27,6,False
4361,13,13,False
4362,7,4,False
4363,3,3,False
4364,7,4,True
4365,9,4,False
4366,6,15,True
4367,7,3,True
4368,2,9,True
4369,7,3,False
4370,3,6,False
4371,5,6,True
4372,21,5,True
4373,6,7,False
4374,2,4,True
4375,10,3,True
4376,8,3,False
4377,2,4,True
4378,41,7,True
4379,3,4,True
4380,2,12,False
4381,3,7,False
4382,13,7,True
4383,2,6,True
4384,2,7,True
4385,2,4,True
4386,5,7,True
4387,3,7,False
4388,13,3,True
4389,7,13,False
4390,4,5,False
4391,13,10,False
4392,8,3,False
4393,17,5,False
4394,10,10,True
4395,2,3,False
4396,30,5,True
4397,10,4,True
4398,2,13,False
4399,2,11,False
4400,4,7,False
4401,3,4,False
4402,15,15,True
4403,9,15,True
4404,5,3,False
4405,12,14,True
4406,22,8,True
4407,32,3,False
4408,13,7,False
4409,2,9,False
4410,5,6,False
4411,10,8,False
4412,15,13,True
4413,12,5,True
4414,16,15,True
4415,4,7,False
4416,8,3,True
4417,3,4,False
4418,7,6,False
4419,7,3,True
4420,2,4,True
4421,15,6,False
4422,11,5,False
4423,6,7,False
4424,9,8,True
4425,5,3,False
4426,3,3,True
4427,39,8,False
4428,4,4,False
4429,4,6,True
4430,8,6,False
4431,11,4,False
4432,3,11,False
4433,3,14,True
4434,2,4,True
4435,3,7,False
4436,9,6,True
4437,30,12,True
4438,28,11,True
4439,4,5,True
4440,2,4,True
4441,21,6,True
4442,16,9,True
4443,7,6,True
4444,2,6,False
4445,8,7,False
4446,6,6,True
4447,37,6,False
4448,4,3,False
4449,6,3,False
4450,2,4,True
4451,6,3,True
4452,18,6,True
4453,4,14,True
4454,9,4,True
4455,2,8,False
4456,11,11,True
4457,26,6,False
4458,33,3,True
4459,23,14,False
4460,2,4,True
4461,3,5,True
4462,7,13,False
4463,2,5,True
4464,31,5,True
4465,2,4,True
4466,29,10,False
4467,14,4,True
4468,31,11,True
4469,3,14,True
4470,2,5,True
4471,3,8,False
4472,3,5,True
4473,9,8,False
4474,3,3,True
4475,17,15,False
4476,28,3,True
4477,7,6,False
4478,3,11,False
4479,3,11,False
4480,4,9,True
4481,2,6,False
4482,42,10,False
4483,5,5,True
4484,4,11,True
4485,21,12,False
4486,2,3,False
4487,2,3,False
4488,10,7,True
4489,7,8,False
4490,32,15,False
4491,23,11,False
4492,11,4,False
4493,8,5,True
4494,2,13,True
4495,8,3,False
4496,3,4,False
4497,4,5,False
4498,3,7,False
4499,13,3,False
4500,2,3,False
4501,2,4,True
4502,4,3,True
4503,4,12,False
4504,2,4,True
4505,4,12,True
4506,11,3,False
4507,9,11,True
4508,5,14,True
4509,6,14,False
4510,6,3,False
4511,14,14,False
4512,3,3,True
4513,4,5,False
4514,2,6,False
4515,2,3,False
4516,8,6,False
4517,5,15,True
4518,6,11,False
4519,24,4,False
4520,5,9,True
4521,10,7,False
4522,6,15,True
4523,2,13,True
4524,2,3,False
4525,17,8,False
4526,2,3,False
4527,4,4,False
4528,11,12,False
4529,4,4,False
4530,2,3,False
4531,15,4,True
4532,17,4,True
4533,2,3,False
4534,57,8,False
4535,45,4,True
4536,6,14,False
4537,10,7,False
4538,3,3,True
4539,22,4,False
4540,19,5,False
4541,2,15,False
4542,5,8,False
4543,4,10,True
4544,6,12,False
4545,19,13,True
4546,13,3,True
4547,10,6,True
4548,2,10,False
4549,46,12,False
4550,5,7,False
4551,7,4,False
4552,12,14,True
4553,6,3,True
4554,7,11,True
4555,28,3,True
4556,2,4,True
4557,2,14,True
4558,14,7,True
4559,11,7,False
4560,17,15,True
4561,5,11,True
4562,2,11,True
4563,22,4,False
4564,7,4,True
4565,3,15,False
4566,2,12,False
4567,4,4,False
4568,14,6,True
4569,4,10,False
4570,2,3,True
4571,6,3,True
4572,19,5,True
4573,44,5,True
4574,16,3,True
4575,3,12,False
4576,11,3,False
4577,13,7,False
4578,5,3,False
4579,3,11,False
4580,13,4,False
4581,3,5,False
4582,12,6,True
4583,4,7,False
4584,16,6,True
4585,3,7,True
4586,7,5,True
4587,8,11,True
4588,11,7,False
4589,25,6,True
4590,3,7,False
4591,8,3,False
4592,3,3,True
4593,3,5,False
4594,4,8,True
4595,37,6,True
4596,15,3,True
4597,4,6,True
4598,34,4,False
4599,39,4,False
4600,22,4,False
4601,25,7,True
4602,6,5,False
4603,9,6,False
4604,2,3,False
4605,3,4,True
4606,5,3,True
4607,7,5,True
4608,23,13,False
4609,9,3,True
4610,3,10,False
4611,12,3,False
4612,8,4,True
4613,3,15,True
4614,25,4,True
4615,3,4,False
4616,5,5,True
4617,3,6,False
4618,3,8,True
4619,35,7,True
4620,5,7,True
4621,4,7,True
4622,39,15,False
4623,3,7,False
4624,20,8,False
4625,9,7,True
4626,2,15,True
4627,21,5,False
4628,11,3,False
4629,4,3,False
4630,3,3,True
4631,13,3,False
4632,3,8,False
4633,11,8,True
4634,5,3,True
4635,2,3,False
4636,2,3,True
4637,3,7,True
4638,26,12,True
4639,2,8,False
4640,2,4,True
4641,3,4,True
4642,3,4,True
4643,10,5,False
4644,11,4,True
4645,5,11,False
4646,11,5,False
4647,2,6,False
4648,2,3,True
4649,3,4,False
4650,23,6,False
4651,2,4,True
4652,3,7,True
4653,14,11,True
4654,3,4,True
4655,4,9,False
4656,3,3,True
4657,2,9,True
4658,5,4,True
4659,14,12,False
4660,7,6,True
4661,4,5,True
4662,3,7,True
4663,2,13,False
4664,15,10,False
4665,2,4,True
4666,6,3,False
4667,8,7,True
4668,14,8,True
4669,14,3,False
4670,5,5,True
4671,6,4,False
4672,7,4,True
4673,2,3,False
4674,2,3,False
4675,3,4,False
4676,3,4,False
4677,12,7,False
4678,52,6,True
4679,7,10,False
4680,5,12,False
4681,16,6,False
4682,20,9,False
4683,4,9,False
4684,3,4,False
4685,2,6,False
4686,12,3,True
4687,3,7,False
4688,7,4,True
4689,15,12,False
4690,3,3,True
4691,9,5,True
4692,5,3,False
4693,48,5,True
4694,2,3,True
4695,6,3,True
4696,2,7,True
4697,3,7,True
4698,2,3,False
4699,3,4,False
4700,7,3,True
4701,11,3,True
4702,32,4,False
4703,35,4,True
4704,2,4,True
4705,5,4,True
4706,6,8,False
4707,18,5,True
4708,3,3,False
4709,6,8,False
4710,15,7,False
4711,4,5,False
4712,6,7,True
4713,5,4,False
4714,2,13,False
4715,27,14,False
4716,2,6,True
4717,3,3,True
4718,2,10,False
4719,10,4,False
4720,13,14,False
4721,3,7,True
4722,5,9,True
4723,5,3,True
4724,3,3,True
4725,3,3,True
4726,3,7,False
4727,3,3,True
4728,5,3,True
4729,3,8,True
4730,2,14,False
4731,2,3,False
4732,2,4,True
4733,4,5,False
4734,20,15,False
4735,3,5,False
4736,14,9,True
4737,18,4,True
4738,14,8,False
4739,8,11,False
4740,29,4,True
4741,18,12,False
4742,17,5,True
4743,3,4,True
4744,4,6,True
4745,52,4,False
4746,3,8,True
4747,2,7,True
4748,7,7,False
4749,5,9,True
4750,32,5,False
4751,16,7,True
4752,22,5,False
4753,4,9,False
4754,4,10,True
4755,8,6,False
4756,2,3,True
4757,8,8,False
4758,2,3,False
4759,14,3,True
4760,3,5,True
4761,14,7,True
4762,6,8,False
4763,40,13,True
4764,2,3,False
4765,7,4,True
4766,29,5,True
4767,5,3,True
